record_id,score_x,score_y,score_z,multi,malf,good_drop,multi_drop,other_drop,fmin_x,fmin_y,fmin_z,processed,investigate
20140413_075628_MSZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20140413_075638_DCZ_20,1.0,1.0,1.0,False,False,False,False,False,0.9,0.5,0.1,True,False
20140520_181847_MNGS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20140528_102659_WAKS_20,0.75,0.75,0.5,False,False,False,False,False,0.1,0.1,0.1,True,False
20140606_034712_UTKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.3,True,False
20140606_034723_RTZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20140606_034724_WEL_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20140606_034731_PVCS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.3,0.5,True,False
20140618_230426_EBPS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.65,0.9,True,False
20140722_061715_MKVS_20,1.0,1.0,1.0,False,False,False,False,False,1.2,1.5,3.0,True,False
20140726_113624_PNMS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.75,0.7,True,False
20140922_144228_TPPS_21,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20141006_011450_TIRS_20,0.0,0.0,0.0,False,False,False,False,False,0.4,0.4,0.1,True,False
20141006_011458_THHS_20,1,1,0.5,False,False,False,False,False,0.35,0.25,0.4,True,False
20141108_055134_MSZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20141116_223342_TDHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20141116_223358_KNZ_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20150105_175001_NELS_20,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20150126_105016_SEAS_20,,,,False,False,False,False,False,,,,False,True
20150307_014815_EBPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20150307_014836_NAAS_20,0.75,0.75,0.0,False,False,False,False,False,0.6,0.4,10.0,True,False
20150424_033706_SMHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20150424_033726_TPLC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.6,True,False
20150424_143551_MENS_20,0.25,0.25,0,False,False,False,False,False,0.7,0.4,1.0,True,False
20150515_053441_BWRS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20150515_053507_FXBS_20,1.0,1.0,0.75,False,False,False,False,False,0.4,0.4,0.4,True,False
20150614_174127_LIRS_20,0.0,0.0,0.0,False,False,False,False,False,2.3,2.3,3.0,True,False
20150623_131749_LNBS_20,,,,False,False,False,False,False,,,,False,True
20150629_092809_NAAS_20,1.0,1.0,0.0,False,False,False,False,False,0.7,1.0,1.2,True,False
20150713_205800_UHSS_20,1.0,1.0,0.75,False,False,False,False,False,0.8,0.8,1.2,True,False
20150728_005825_INHS_21,,,,False,False,False,True,False,,,,True,False
20150728_005835_OPSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20150906_181720_KEKS_20,,,,False,False,False,False,False,,,,False,True
20150906_181723_MISS_20,0.75,0.75,0.25,False,False,False,False,False,0.6,0.4,0.6,True,False
20150923_184816_URZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20150923_184822_WFSS_20,,,,False,False,False,True,False,,,,True,False
20151101_054230_PNBS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.2,0.2,True,False
20151101_054315_WDAS_20,0.75,0.75,1.0,False,False,False,False,False,0.1,0.1,0.2,True,False
20151211_231801_LHUS_20,0.0,0.0,0.0,False,False,False,False,False,0.7,0.7,1.1,True,False
20151213_154306_ARPS_20,0.0,0.0,0.0,False,False,False,False,False,0.7,0.5,2.0,True,False
20151230_195133_WEMS_20,,,,False,False,False,True,False,,,,True,False
20151230_195146_RDCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20160101_041754_HSSS_20,0.0,0.0,0.0,False,False,False,False,False,1.6,1.0,1.8,True,False
20160104_235811_NAAS_20,1.0,1.0,0.0,False,False,False,False,False,0.4,0.2,0.1,True,False
20160111_001505_TMHS_20,,,,False,False,False,True,False,,,,True,False
20160111_001508_GKBS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.2,0.3,True,False
20160111_001516_WKHS_20,,,,False,False,False,True,False,,,,True,False
20160111_001529_TEPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20160127_232447_KPOC_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.1,0.3,True,False
20160209_003924_APPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20160214_001351_TOKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20160214_001358_DORC_20,0.0,0.0,0.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20160214_001404_APPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20160222_031013_PHHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20160310_202417_WCSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20160314_102833_MKVS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.5,0.5,True,False
20160407_023829_GKBS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.3,0.3,True,False
20160411_194118_WDAS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.12,0.25,True,False
20160502_002741_GHHS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20160511_134445_GWTS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.1,0.3,True,False
20160511_134458_MRZ_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.3,1.0,True,False
20160511_195541_BWRS_20,1.0,1.0,1.0,False,False,False,False,False,1.1,0.1,0.1,True,False
20160824_065027_TUHS_20,,,,False,False,False,False,False,,,,False,True
20160901_170128_TDHS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20160901_170152_RPCS_20,0.0,0.0,0.0,False,False,False,False,False,0.3,0.2,0.3,True,False
20160907_113004_ORCS_20,1.0,1.0,1.0,False,False,False,False,False,1.2,0.9,1.0,True,False
20160909_220311_PHHS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.1,0.1,True,False
20161113_110301_CULC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_110307_LTZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110312_KPOC_20,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20161113_110313_THZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110314_NNBS_20,1.0,1,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110314_SMTC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110315_HHSS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110315_MENS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110316_GOVS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110316_KOWC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110316_ROLC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110317_APPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110317_CSHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110318_INZ_20,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20161113_110318_TOKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110319_GDLC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110324_NNZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110331_SEVS_21,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110333_FDCS_20,,,,False,False,True,False,False,,,,True,False
20161113_110338_PAPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110340_FTPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110354_NSBS_21,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110408_PGFS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110425_TPPS_21,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20161113_110430_TOZ_20,0.0,0.0,0.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_110434_KAPS_20,,,,False,False,True,False,False,,,,True,False
20161113_110941_PPHS_20,0.0,0.0,0.0,False,False,False,False,False,1.1,1.5,10.0,True,False
20161113_112130_GVZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_112131_WAKC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_112500_SOCS_20,,,,False,False,False,True,False,,,,True,False
20161113_112512_GOVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_112822_WVFS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_112847_GVZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113229_HAVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113236_NELS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113240_PIPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113248_WDAS_20,,,,False,False,False,True,False,,,,True,False
20161113_113250_TEPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113252_PGMS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113254_SOCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113255_LRSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20140831_143956_FXBS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.1,0.9,True,False
20161113_113305_PAPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113317_EKTS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_113325_FXBS_20,,,,False,False,False,True,False,,,,True,False
20161113_114205_TAIS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_114215_WDAS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_114222_NCBS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_114222_NELS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_115259_MGCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_115300_CECS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_115311_BOWS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_120439_ARKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_120447_WNKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_120452_THOB_21,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
20161113_120453_POLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_122839_NELS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.1,0.3,True,False
20161113_123952_CECS_20,,,,False,False,False,True,False,,,,True,False
20161113_130550_KEKS_20,,,,False,False,False,True,False,,,,True,False
20161113_131236_KEKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_131247_FKPS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.45,0.6,True,False
20161113_131257_HSES_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_131806_KEKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_132137_ARKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.2,True,False
20161113_133153_LRSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_133153_SOMS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_134321_SEDS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_134403_GVZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_140750_KPOC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_140954_PHHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.12,True,False
20161113_141606_LIRS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.9,1.0,True,False
20161113_141607_POKS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.3,0.7,True,False
20161113_142314_CULC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_144305_MOLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_144618_SEVS_21,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_145406_TRTS_20,,,,False,False,False,True,False,,,,True,False
20161113_151216_WTMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_152302_CULC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_152627_HSES_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_153320_LIRS_20,1.0,1.0,1.0,False,False,False,False,False,0.15,0.12,0.21,True,False
20161113_153832_MGCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_154344_WNKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_155830_ARKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_162212_WVFS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_162348_WTMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_162405_SOMS_20,0.75,0.75,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_163633_BWRS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.3,0.1,True,False
20161113_170528_WIGC_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.4,0.6,True,False
20161113_170858_LRSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_170858_SEVS_21,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_171757_CULC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_172436_MKVS_20,,,,False,False,False,True,False,,,,True,False
20161113_172441_TAIS_20,,,,False,False,False,True,False,,,,True,False
20161113_180257_WDFS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_181029_WIGC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_182151_NBSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_183500_RDCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184017_SEDS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184935_MGCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184943_MKVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184943_TRTS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184943_WNKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184944_TFSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_184945_LRSS_20,,,,False,False,False,True,False,,,,True,False
20161113_184946_DAVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_185900_WNKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_185932_NCBS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_185932_NELS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_190005_DSLC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_190754_HSES_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_190756_MOLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_191306_WTMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_192907_WEL_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_192918_WIGC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_192932_SMHS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20161113_193820_WNKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_193836_TSFS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.6,0.7,True,False
20161113_202736_ASHS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.15,0.24,True,False
20161113_202742_CMHS_20,,,,False,False,False,True,False,,,,True,False
20161113_203539_SEDS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_205146_CACS_20,,,,False,False,False,True,False,,,,True,False
20161113_224806_WIGC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161113_234923_VUWS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.2,0.2,True,False
20161114_001859_SCAC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_001957_WDFS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_003431_CECS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161114_003438_THZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_003445_SEDS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_003450_MTHS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20161114_003456_WVZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161114_003457_UHCS_20,0.75,0.75,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20161114_005922_FKPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_012848_AMBC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_013024_MOLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_025141_WTMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_025730_STAS_20,,,,False,False,False,True,False,,,,True,False
20161114_050241_OXZ_20,,,,False,False,False,True,False,,,,True,False
20161114_051646_LPCC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_054650_PWES_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_055155_CULC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_064822_OPWS_20,1.0,1.0,1.0,False,False,True,False,False,0.1,0.1,0.1,True,False
20161114_071416_TAIS_20,,,,False,False,False,False,False,,,,False,True
20161114_072118_MISS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161114_074404_ARKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_100413_SMTC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.21,True,False
20161114_113323_MRZ_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_120310_WTMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_132612_KIKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_135101_LRSS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.55,True,False
20161114_155501_WIGC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161114_155518_CCCC_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.15,0.2,True,False
20161114_191759_SWNC_20,0.75,0.75,0.75,False,False,False,False,False,0.2,0.2,0.2,True,False
20161114_191802_TOKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.3,True,False
20161115_114551_KOWC_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20161115_125641_CMWZ_20,0.0,0.0,0.0,False,False,False,False,False,0.1,0.4,0.4,True,False
20161115_181918_WDFS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.2,0.2,True,False
20161115_181932_KARS_20,0.25,0.5,0.0,False,False,False,False,False,0.1,0.3,0.4,True,False
20161116_033144_KOWC_20,1.0,1.0,0.75,False,False,False,False,False,0.6,0.8,1.9,True,False
20161116_033156_SOMS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161116_033157_MSMC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161116_064732_SBRC_20,,,,False,False,False,False,False,,,,False,True
20161116_130529_WTMC_20,0.25,0.5,0.5,False,False,False,False,False,1.0,1.1,3.0,True,False
20161116_130550_VUWS_20,1.0,1.0,1.0,False,False,False,False,False,0.9,0.7,0.7,True,False
20161116_170827_KEKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.2,0.3,True,False
20161117_180514_REHS_20,0.75,0.75,0.25,False,False,False,False,False,0.1,0.7,0.1,True,False
20161117_204403_LINC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161117_205200_WDPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_142325_MTHS_20,0.25,0.25,0.25,False,False,False,False,False,0.1,0.1,0.1,True,False
20161118_151739_SEDS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_151747_PGMS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_151747_PHHS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_151750_UHCS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_151753_MOLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161118_155600_BWRS_20,,,,False,False,False,False,False,,,,False,True
20161119_030815_MOLS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161119_030922_SMTC_20,,,,False,False,False,True,False,,,,True,False
20161120_133635_CULC_20,0.0,0.0,0.0,False,False,False,False,True,10.0,10.0,10.0,True,False
20161120_133640_LSRC_20,,,,False,False,False,False,False,,,,False,True
20161121_050703_FAIS_20,,,,False,False,False,True,False,,,,True,False
20161121_155835_CBGS_20,,,,False,False,False,False,False,,,,False,True
20161122_051226_CMHS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161122_051447_THZ_20,,,,False,False,True,False,False,,,,True,False
20161122_054416_LSRC_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161122_094945_LSRC_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.4,0.1,True,False
20161122_155425_HAVS_20,0.25,0.0,0.0,False,False,False,False,False,0.4,0.5,0.5,True,False
20161126_072202_NGHS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20161126_203342_WEL_20,,,,False,False,False,True,False,,,,True,False
20161127_090546_BOWS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161127_090600_FAIS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20161130_095406_SEAS_20,1.0,1.0,1.0,False,False,False,False,False,0.9,1.6,1.1,True,False
20161130_205146_HCDS_20,0.5,0.5,0.25,False,False,False,False,False,10.0,0.9,10.0,True,False
20161206_204111_CECS_20,,,,False,False,False,False,False,,,,False,True
20161207_113938_CECS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.3,True,False
20161220_050835_LSRC_20,0.75,0.0,0.75,False,False,False,False,False,0.45,10.0,0.3,True,False
20161223_013016_FXBS_20,1.0,1.0,0.75,False,False,False,False,False,0.6,0.7,1.0,True,False
20161224_183741_KIRS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.35,0.4,True,False
20161229_030030_TEPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.2,0.2,True,False
20170106_084535_NCBS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.52,0.7,True,False
20170106_084557_WCDS_20,,,,False,False,False,True,False,,,,True,False
20170108_125615_WDFS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20170111_001933_VUWS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.2,True,False
20170113_233017_WCFS_20,,,,False,False,False,True,False,,,,True,False
20170205_110558_MSMC_20,,,,False,False,False,False,False,,,,False,True
20170220_011630_MTHS_20,,,,False,False,False,False,False,,,,False,True
20170223_143633_TRTS_20,0,0.5,0.5,False,False,False,False,False,10.0,0.7,0.7,True,False
20170301_190115_KPOC_20,1.0,1.0,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20170309_160108_KHZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20170309_160116_CACS_20,1.0,1.0,1.0,False,False,False,False,False,0.9,0.8,1.0,True,False
20170310_052629_NCBS_20,,,,False,False,False,False,False,,,,False,True
20170310_052720_MTHS_20,,,,False,False,False,False,False,,,,False,True
20170310_064529_CULC_20,,,,False,False,False,True,False,,,,True,False
20170315_002350_WNPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.3,0.4,True,False
20170321_105839_KIRS_20,1.0,1.0,1.0,False,False,False,False,False,0.6,0.7,0.7,True,False
20170322_121749_MKVS_20,1.0,1.0,1.0,False,False,False,False,False,0.8,0.8,0.9,True,False
20170323_075202_SEAS_20,1.0,1.0,1.0,False,False,False,False,False,0.7,0.6,0.7,True,False
20170329_095426_HAVS_20,0.0,0.0,0.0,False,False,False,False,False,2.2,0.9,0.4,True,False
